,SMILES,MolObject,MutationList,HeavyAtoms,ID,Charge,MolMass,Predecessor,Score,Density100C,DViscosity40C,DViscosity100C,KViscosity40C,KViscosity100C,KVI,DVI,ThermalConductivity,PourPoint,DiffusionCoefficient,Density40C
183,CCCCCC(O)CCCCC=CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd580>,"['ReplaceAtom', 'ReplaceBond', 'ReplaceBond']",15,Generation_5_Molecule_183,-0.00000,214.349,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7d60>,,,,,,,,,,,,
184,CCCOCCc1ccccc1OCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdb30>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",15,Generation_5_Molecule_184,0.00000,210.27300000000002,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4040>,,,,,,,,,,,,
185,CCOCC(C)Oc1ccc(CC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd7b0>,"['AddAtom', 'AddAtom', 'InsertAromatic']",16,Generation_5_Molecule_185,0.00000,222.284,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4120>,,,,,,,,,,,,
186,CCCc1cccc(OCCOCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd970>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",15,Generation_5_Molecule_186,0.00000,208.301,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8510>,,,,,,,,,,,,
187,CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd900>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",14,Generation_5_Molecule_187,0.00000,192.302,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdcf0>,,,,,,,,,,,,
188,CC(C)CCCOc1ccc(CC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdf90>,"['AddAtom', 'AddAtom', 'InsertAromatic']",16,Generation_5_Molecule_188,0.00000,220.31199999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7660>,,,,,,,,,,,,
189,CCC(C)COCCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961cda50>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",15,Generation_5_Molecule_189,0.00000,206.32899999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1660>,,,,,,,,,,,,
190,CCCCCC(CCC)CCCCCCCCCCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961cddd0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",37,Generation_6_Molecule_190,-0.00000,514.923,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7a50>,,,,,,,,,,,,
191,CCCC(CCC)CCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6200>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",27,Generation_6_Molecule_191,-0.00000,374.653,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdd60>,,,,,,,,,,,,
192,CC=C(CCC)CCCCC=CC(C)CCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d63c0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",23,Generation_6_Molecule_192,-0.00000,320.605,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4b30>,,,,,,,,,,,,
193,C=C(CCCC(C)=C(C)Cc1ccccc1C)C(=CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6270>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",23,Generation_6_Molecule_193,-0.00000,310.525,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4f90>,,,,,,,,,,,,
194,CCCC(CC)CCCCCCCCCCCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdc80>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_6_Molecule_194,-0.00000,312.582,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8f90>,,,,,,,,,,,,
195,CC=CC(C=CCCCCCCCCCCCCCC)OC,<rdkit.Chem.rdchem.Mol object at 0x14e0961cde40>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_6_Molecule_195,0.00000,308.55,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4d60>,,,,,,,,,,,,
196,CCCCCCCCCC=CC(O)CCc1ccccc1CC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdeb0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",28,Generation_6_Molecule_196,-0.00000,386.664,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd040>,,,,,,,,,,,,
197,CCCCCCCCCCC=CCCCCCCCCCCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6510>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",30,Generation_6_Molecule_197,-0.00000,420.81,<rdkit.Chem.rdchem.Mol object at 0x14e0961c44a0>,,,,,,,,,,,,
198,COCCCCCCCCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961d62e0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",22,Generation_6_Molecule_198,-0.00000,306.48999999999995,<rdkit.Chem.rdchem.Mol object at 0x14e0961b76d0>,,,,,,,,,,,,
199,CCCCOCCC(CC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6970>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_6_Molecule_199,0.00000,290.491,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6580>,,,,,,,,,,,,
200,CCCCc1ccc(CCCCCCCC(=O)CC)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6a50>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",21,Generation_6_Molecule_200,-0.00000,288.475,<rdkit.Chem.rdchem.Mol object at 0x14e0961d67b0>,,,,,,,,,,,,
201,CCCCCCCC(CC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6740>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_6_Molecule_201,-0.00000,288.519,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6900>,,,,,,,,,,,,
202,CCCCCCCCC=CCCCc1ccccc1CCc1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6660>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",28,Generation_6_Molecule_202,-0.00000,378.6,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4e40>,,,,,,,,,,,,
203,C=C(CCCC(C)=CCc1ccccc1)C(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6820>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",21,Generation_6_Molecule_203,-0.00000,284.48699999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6c10>,,,,,,,,,,,,
204,CCCCCCCCCC=CCCOCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6ba0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",21,Generation_6_Molecule_204,-0.00000,296.539,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7580>,,,,,,,,,,,,
205,CCCc1cccc(CCCOCOCCCOCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d66d0>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_6_Molecule_205,0.00000,294.435,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd190>,,,,,,,,,,,,
206,CCC=CCCCCOCCCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6d60>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_6_Molecule_206,-0.00000,288.475,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7430>,,,,,,,,,,,,
207,CCOCCCCCCCCc1ccc(CC(=O)CC)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6dd0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",22,Generation_6_Molecule_207,0.00000,304.474,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7820>,,,,,,,,,,,,
208,C=CC(CCCCC(CC)CCC)CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdf20>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",22,Generation_6_Molecule_208,-0.00000,300.53,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1270>,,,,,,,,,,,,
209,CCCCCC(CC)CCCCCCCC(CC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6190>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",29,Generation_6_Molecule_209,-0.00000,400.73499999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7b30>,,,,,,,,,,,,
210,CCCCC(=O)CCCc1ccccc1C(CC)Cc1ccccc1CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d69e0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",27,Generation_6_Molecule_210,-0.00000,364.57300000000004,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7970>,,,,,,,,,,,,
211,CCCC(=CCCCC(C)CCc1ccccc1)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6f90>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",20,Generation_6_Molecule_211,-0.00000,272.476,<rdkit.Chem.rdchem.Mol object at 0x14e0961d65f0>,,,,,,,,,,,,
212,CCCCCCCc1ccccc1C(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd040>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",19,Generation_6_Molecule_212,-0.00000,260.465,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6c80>,,,,,,,,,,,,
213,CCCCC(=O)CCOc1ccccc1C(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6eb0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",20,Generation_6_Molecule_213,0.00000,276.41999999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd740>,,,,,,,,,,,,
214,COCOc1ccccc1CCc1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6b30>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",19,Generation_6_Molecule_214,0.00000,256.34499999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6cf0>,,,,,,,,,,,,
215,CCCCCCCCC(CC)CCCCCC(CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d64a0>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",25,Generation_6_Molecule_215,-0.00000,344.62699999999995,<rdkit.Chem.rdchem.Mol object at 0x14e0961b12e0>,,,,,,,,,,,,
216,CCCCCCCCc1ccccc1CCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd0b0>,"['ReplaceBond', 'ReplaceBond', 'RemoveAtom']",18,Generation_6_Molecule_216,0.00000,246.438,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6120>,,,,,,,,,,,,
217,CCC(O)CCCCCc1ccccc1CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd120>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",24,Generation_6_Molecule_217,-0.00000,334.5439999999999,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7120>,,,,,,,,,,,,
218,CCCCCCCCCCC(O)(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd4a0>,"['RemoveAtom', 'RemoveAtom', 'AddAtom']",17,Generation_6_Molecule_218,-0.00000,242.44699999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd430>,,,,,,,,,,,,
219,CCC(O)CCOCC=CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd580>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",18,Generation_6_Molecule_219,0.00000,258.402,<rdkit.Chem.rdchem.Mol object at 0x14e0961c77b0>,,,,,,,,,,,,
220,CC=CCCCCCCCC(O)(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6f20>,"['RemoveAtom', 'RemoveAtom', 'AddAtom']",17,Generation_6_Molecule_220,-0.00000,240.43099999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd270>,,,,,,,,,,,,
221,C=CC(O)C(O)CCCC=CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6ac0>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",19,Generation_6_Molecule_221,0.00000,270.413,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd3c0>,,,,,,,,,,,,
222,CCC(CCC(CC)c1ccccc1)CC(O)CO,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6890>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",19,Generation_6_Molecule_222,-0.00000,264.409,<rdkit.Chem.rdchem.Mol object at 0x14e0961c43c0>,,,,,,,,,,,,
223,CCCC=CCCCCC(O)C(O)(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d60b0>,"['RemoveAtom', 'RemoveAtom', 'AddAtom']",18,Generation_6_Molecule_223,-0.00000,256.43,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd510>,,,,,,,,,,,,
224,C=CC(CCc1ccccc1CC(C)CC)c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd200>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",23,Generation_6_Molecule_224,-0.00000,306.493,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd2e0>,,,,,,,,,,,,
225,CCCCCC(CCC)CCCCCCCCCCCC(CC)CCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd740>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",36,Generation_7_Molecule_225,-0.00000,500.896,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6e40>,,,,,,,,,,,,
226,CCCCCCCCCCC=CCCCCCCCCCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd190>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",29,Generation_7_Molecule_226,-0.00000,406.78299999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6430>,,,,,,,,,,,,
227,CCCCCC(CCC)CCCC(CC)CCCCCCCCCCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd7b0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",37,Generation_7_Molecule_227,-0.00000,514.923,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7a50>,,,,,,,,,,,,
228,CCCCCC(CC)CCCCCCCC(CO)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd350>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",29,Generation_7_Molecule_228,-0.00000,402.707,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6190>,,,,,,,,,,,,
229,C=CC(CCCC)CCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961dda50>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",27,Generation_7_Molecule_229,-0.00000,372.63700000000006,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd3c0>,,,,,,,,,,,,
230,C=CC(CCC)Cc1ccccc1CCC(O)C=CCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddb30>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",28,Generation_7_Molecule_230,-0.00000,384.648,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdeb0>,,,,,,,,,,,,
231,CCCCCCCCC(CC)CC=CCC(CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddd60>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",24,Generation_7_Molecule_231,-0.00000,328.584,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddc80>,,,,,,,,,,,,
232,CCC(O)CCCCCCCCc1cccc(CCCOC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd9e0>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",23,Generation_7_Molecule_232,-0.00000,320.517,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddf90>,,,,,,,,,,,,
233,CCC(O)CCCCCc1ccccc1CCCCCOCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd510>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",24,Generation_7_Molecule_233,-0.00000,336.516,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd120>,,,,,,,,,,,,
234,CCCCCCCCCC(C)C=CCOCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd660>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",23,Generation_7_Molecule_234,-0.00000,324.59299999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4b30>,,,,,,,,,,,,
235,C=C(CCC)CCCCC=CC(C)CCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd6d0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_7_Molecule_235,-0.00000,306.578,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddac0>,,,,,,,,,,,,
236,CCCC(=CCCCCCCCCCCCCCO)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd890>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",21,Generation_7_Molecule_236,-0.00000,296.539,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddc10>,,,,,,,,,,,,
237,C=C(CCC)C(=C)CCCC(C)=C(C)Cc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddeb0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",22,Generation_7_Molecule_237,-0.00000,296.49799999999993,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddf20>,,,,,,,,,,,,
238,C=C(CCCCCCCC)CCCCCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961dde40>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",23,Generation_7_Molecule_238,-0.00000,322.621,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8f90>,,,,,,,,,,,,
239,CC=CC(CCCCCCCCCCC=CCCCC)OC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d80b0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_7_Molecule_239,-0.00000,308.55,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4d60>,,,,,,,,,,,,
240,CCCCCCCCCCC=CCC=CCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8270>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_7_Molecule_240,-0.00000,306.578,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7510>,,,,,,,,,,,,
241,CC=CC(CC)CCCCC=CCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8660>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",21,Generation_7_Molecule_241,-0.00000,292.551,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8350>,,,,,,,,,,,,
242,CC=CC(CC)CCCCCCCCCCCCC=CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d83c0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_7_Molecule_242,-0.00000,306.578,<rdkit.Chem.rdchem.Mol object at 0x14e0961c44a0>,,,,,,,,,,,,
243,CC=CC(C=CCCC=CCCCCCCCCC)OC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6040>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",21,Generation_7_Molecule_243,0.00000,292.507,<rdkit.Chem.rdchem.Mol object at 0x14e0961d82e0>,,,,,,,,,,,,
244,CCCCCOCCCCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd5f0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",22,Generation_7_Molecule_244,-0.00000,306.48999999999995,<rdkit.Chem.rdchem.Mol object at 0x14e0961b76d0>,,,,,,,,,,,,
245,CCCCOCCC(CC)CCCc1cccc(CCc2ccc(C)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd970>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",28,Generation_7_Molecule_245,-0.00000,380.616,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4dd0>,,,,,,,,,,,,
246,CCOC(=O)CCCCCCCc1ccc(CCCC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d86d0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",23,Generation_7_Molecule_246,0.00000,318.457,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd270>,,,,,,,,,,,,
247,CCOCCCCCCCCc1ccc(CC(=O)CC)cc1O,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8510>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",23,Generation_7_Molecule_247,-0.00000,320.473,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6dd0>,,,,,,,,,,,,
248,C=CC(CCCCCCCCCCCCC(CC)CCC)CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8040>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",30,Generation_7_Molecule_248,-0.00000,412.746,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdf20>,,,,,,,,,,,,
249,C=CC(CCC)C(=C)CCCC(C)=CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8190>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",22,Generation_7_Molecule_249,0.00000,296.49799999999993,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7900>,,,,,,,,,,,,
250,CCCCCCCCCC=CCCOCC(CC)C(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8580>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_7_Molecule_250,-0.00000,310.522,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6ba0>,,,,,,,,,,,,
251,CCCCCCCCCC=CCC(O)CCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d84a0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_7_Molecule_251,-0.00000,310.56600000000003,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7580>,,,,,,,,,,,,
252,CCCCCCCCOCCCCCCCCCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8c10>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",27,Generation_7_Molecule_252,-0.00000,374.653,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7430>,,,,,,,,,,,,
253,CCCCc1ccc(CCC=CCCCCOCC)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddba0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",21,Generation_7_Molecule_253,-0.00000,288.475,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7820>,,,,,,,,,,,,
254,CCCCOCOC(CC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd2e0>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_7_Molecule_254,0.00000,292.46299999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6970>,,,,,,,,,,,,
255,CC=C(CCC)CCCCC(C)CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8900>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",21,Generation_7_Molecule_255,-0.00000,286.503,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1270>,,,,,,,,,,,,
256,CC=C(CCCCCCC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8120>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_7_Molecule_256,0.00000,286.503,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7b30>,,,,,,,,,,,,
257,C=C(CCCCCCC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8b30>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",20,Generation_7_Molecule_257,0.00000,272.476,<rdkit.Chem.rdchem.Mol object at 0x14e0961d87b0>,,,,,,,,,,,,
258,CCCCC(=O)CCCc1ccccc1C(C)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8430>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",20,Generation_7_Molecule_258,-0.00000,274.448,<rdkit.Chem.rdchem.Mol object at 0x14e0961d89e0>,,,,,,,,,,,,
259,CCCC(CC)OCCC(C)=CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8970>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",20,Generation_7_Molecule_259,0.00000,274.448,<rdkit.Chem.rdchem.Mol object at 0x14e0961d85f0>,,,,,,,,,,,,
260,CCCCCC(CCC)CCCCCCCC(O)CCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd900>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",38,Generation_8_Molecule_260,-0.00000,530.922,<rdkit.Chem.rdchem.Mol object at 0x14e0961cddd0>,,,,,,,,,,,,
261,CCCCCC(CCC)CCCC(CO)CCCCCCCCCCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961dddd0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",37,Generation_8_Molecule_261,-0.00000,516.895,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd7b0>,,,,,,,,,,,,
262,CC=C(CCCCCCCCCCCC(CCC)CCCCC)CCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8890>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",36,Generation_8_Molecule_262,-0.00000,498.88,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd740>,,,,,,,,,,,,
263,CCCCCCCCCCC=CCCCCCCCC=CCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8ac0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",30,Generation_8_Molecule_263,-0.00000,418.794,<rdkit.Chem.rdchem.Mol object at 0x14e0961d6510>,,,,,,,,,,,,
264,C=CC(CCCCCCCCCCCC(CC)CCC)CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8eb0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",29,Generation_8_Molecule_264,-0.00000,398.71899999999994,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8200>,,,,,,,,,,,,
265,CCCC(CC)CCCCCCCCCCCC=CCCCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8e40>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",29,Generation_8_Molecule_265,-0.00000,408.755,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd190>,,,,,,,,,,,,
