,SMILES,MolObject,MutationList,HeavyAtoms,ID,Charge,MolMass,Predecessor,Score,Density100C,DViscosity40C,DViscosity100C,KViscosity40C,KViscosity100C,KVI,DVI,ThermalConductivity,PourPoint,DiffusionCoefficient,Density40C
1221,CCCCCOCCCOCCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3A00>,"['ReplaceBond', 'AddAtom', 'AddAtom']",19,Generation_35_Molecule_1221,0.00000,274.445,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3680>,140791,,,,,,,,,,,
1222,CCCCCCC(C)COC=CCCOCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A34C0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_35_Molecule_1222,-0.07000,286.45599999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3370>,85661,,,,,,,,,,,
1223,CCCCCCCOC=CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3530>,"['ReplaceBond', 'AddAtom', 'AddAtom']",18,Generation_35_Molecule_1223,-0.07000,256.43,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3450>,41203,,,,,,,,,,,
1224,C=C(O)CCC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3990>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",7,Generation_35_Molecule_1224,-0.26500,100.117,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3920>,169788,,,,,,,,,,,
1225,C=COCCCCCCCOCCCOCOCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3AE0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_35_Molecule_1225,-0.11500,288.428,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3BC0>,80532,,,,,,,,,,,
1226,CCOC(O)(O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A37D0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_35_Molecule_1226,-0.26500,134.175,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3C30>,83052,,,,,,,,,,,
1227,CC=COCCC=CCCCCCCCCCCCOCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3D10>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",25,Generation_35_Molecule_1227,-0.11500,352.603,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3B50>,81077,,,,,,,,,,,
1228,C=C(O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3F40>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_35_Molecule_1228,-0.26500,72.107,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3A70>,44324,,,,,,,,,,,
1229,C=C(C)C=CCC=CCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3ED0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",11,Generation_35_Molecule_1229,0.04500,150.265,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3E60>,89354,,,,,,,,,,,
1230,CC(C)CCCCCCCCCCCCCCC=CCCOC=C(O)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3D80>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",26,Generation_35_Molecule_1230,-0.38000,368.60200000000003,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3CA0>,52391,,,,,,,,,,,
1231,CCOC=CCCCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4040>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_35_Molecule_1231,-0.07000,170.29599999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3DF0>,166375,,,,,,,,,,,
1232,CCCCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4120>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",13,Generation_35_Molecule_1232,0.00000,186.29499999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C58A695E00>,89900,,,,,,,,,,,
1233,C=CCCCC(CC)CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A38B0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",14,Generation_35_Molecule_1233,0.04500,198.30599999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C58A695380>,67557,,,,,,,,,,,
1234,CCCC=CCCCCCC(C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A43C0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",18,Generation_35_Molecule_1234,-0.00000,252.486,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4190>,38706,,,,,,,,,,,
1235,C=CCCCCCCCCCOCOCOCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A42E0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",28,Generation_35_Molecule_1235,-0.07000,398.628,<rdkit.Chem.rdchem.Mol object at 0x000001C58A685000>,105850,,,,,,,,,,,
1236,C=CC(C=C)CCCCCCCCCCCOC=CCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4430>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",21,Generation_35_Molecule_1236,-0.11500,294.479,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A40B0>,172718,,,,,,,,,,,
1237,C=COC(=C)OCCCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4660>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_35_Molecule_1237,Atom 26 does not have an assigned atom type!,282.424,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A44A0>,163721,,,,,,,,,,,
1238,C=COCOC=CCCCCCCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4270>,"['ReplaceBond', 'AddAtom', 'AddAtom']",24,Generation_35_Molecule_1238,-0.30000,338.532,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4510>,155480,,,,,,,,,,,
1239,C=COCCCCC=COCCCCOCCCC(CC)CCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4740>,"['ReplaceBond', 'AddAtom', 'AddAtom']",28,Generation_35_Molecule_1239,-0.18500,396.656,<rdkit.Chem.rdchem.Mol object at 0x000001C58A696EA0>,77910,,,,,,,,,,,
1240,C=CC(C=C)CCCCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4350>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",20,Generation_36_Molecule_1240,-0.11500,278.48,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A2960>,101680,,,,,,,,,,,
1241,CCCC(C)(O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4890>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",8,Generation_36_Molecule_1241,-0.00000,118.176,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4820>,67780,,,,,,,,,,,
1242,C=C(C)CCC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4900>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",7,Generation_36_Molecule_1242,0.00000,98.145,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4200>,41284,,,,,,,,,,,
1243,C=CC(O)C(O)=CO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A46D0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_36_Molecule_1243,-0.21000,116.116,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A45F0>,47813,,,,,,,,,,,
1244,CCOC=CCCC=CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4B30>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_36_Molecule_1244,-0.07000,168.27999999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A47B0>,24960,,,,,,,,,,,
1245,C=CCCCCCOCOC=CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A49E0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_36_Molecule_1245,-0.02500,284.44,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4AC0>,10675,,,,,,,,,,,
1246,C=COC(=C)OCCCCCCCCCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4C80>,"['ReplaceBond', 'AddAtom', 'AddAtom']",26,Generation_36_Molecule_1246,Atom 32 does not have an assigned atom type!,366.586,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4660>,118981,,,,,,,,,,,
1247,C=CC(C)CCCCCCCCCCCCCCC(CC)CCOC=CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4A50>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",29,Generation_36_Molecule_1247,-0.07000,408.71099999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A2260>,81922,,,,,,,,,,,
1248,C=CC=CCC=CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A50E0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",10,Generation_36_Molecule_1248,0.04500,136.238,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4970>,119230,,,,,,,,,,,
1249,CCOC(C)(O)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4DD0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",7,Generation_36_Molecule_1249,-0.26500,106.121,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4BA0>,1716,,,,,,,,,,,
1250,C=COCCCOCCC(O)OCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4E40>,"['ReplaceBond', 'AddAtom', 'AddAtom']",19,Generation_36_Molecule_1250,-0.23000,274.35699999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4EB0>,75228,,,,,,,,,,,
1251,CC=COCCCCCCCCCCCCCCOCOCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4F20>,"['ReplaceBond', 'AddAtom', 'AddAtom']",24,Generation_36_Molecule_1251,-0.11500,344.53599999999994,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5070>,62637,,,,,,,,,,,
1252,C=COC(CCCCCCCCOCOCCC)CCOCCC(=O)OCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5150>,"['ReplaceBond', 'AddAtom', 'AddAtom']",29,Generation_36_Molecule_1252,-0.11500,416.59900000000005,<rdkit.Chem.rdchem.Mol object at 0x000001C58A697300>,137581,,,,,,,,,,,
1253,C=CCC(C)(O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5310>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",8,Generation_36_Molecule_1253,0.04500,116.16000000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4D60>,178901,,,,,,,,,,,
1254,C=COCOC=CCCCCCCCCC=CCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A51C0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",24,Generation_36_Molecule_1254,-0.30000,336.516,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5230>,52749,,,,,,,,,,,
1255,CCCC=CCC(C)=CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4F90>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_36_Molecule_1255,0.00000,168.27999999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5000>,161498,,,,,,,,,,,
1256,COC(O)(O)OCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A52A0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",8,Generation_36_Molecule_1256,Atom 10 does not have an assigned atom type!,124.09200000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5380>,153348,,,,,,,,,,,
1257,C=COCCCCCC=COCCCOCCC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4CF0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_36_Molecule_1257,-0.18500,298.467,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A53F0>,14562,,,,,,,,,,,
1258,C=C(C=CCCOC=CC)CCCCCCCCCCCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4C10>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",25,Generation_36_Molecule_1258,-0.07000,348.615,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A54D0>,143642,,,,,,,,,,,
1259,C=COCCCCOCCOCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5620>,"['ReplaceBond', 'AddAtom', 'AddAtom']",18,Generation_36_Molecule_1259,-0.23000,258.358,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5690>,177175,,,,,,,,,,,
1260,C=C(O)C(C)C(=C)C=O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5770>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",9,Generation_36_Molecule_1260,-0.26500,126.155,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5460>,151607,,,,,,,,,,,
1261,COCCCOCCC=COC=CC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5850>,"['ReplaceBond', 'AddAtom', 'AddAtom']",15,Generation_36_Molecule_1261,Atom 11 does not have an assigned atom type!,214.261,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A58C0>,108405,,,,,,,,,,,
1262,C=C(C)CO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5A10>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_36_Molecule_1262,-0.00000,72.107,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5700>,50255,,,,,,,,,,,
1263,C=COCC=CCCCCOCCCCOCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5930>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_36_Molecule_1263,-0.11500,298.467,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5B60>,132420,,,,,,,,,,,
1264,C=COC(=C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A59A0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_36_Molecule_1264,Atom 2 does not have an assigned atom type!,86.09,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5AF0>,136189,,,,,,,,,,,
1265,C=COCCCCCCCOCCCOCCC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5540>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_36_Molecule_1265,-0.11500,300.43899999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5BD0>,52424,,,,,,,,,,,
1266,CC=CCCCCCOC=CCCOCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5D20>,"['ReplaceBond', 'AddAtom', 'AddAtom']",19,Generation_36_Molecule_1266,-0.07000,270.413,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A55B0>,1699,,,,,,,,,,,
1267,CCCCCC(=O)CCOC=CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5A80>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_36_Molecule_1267,-0.07000,284.44,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5C40>,23745,,,,,,,,,,,
1268,C=CCC(O)C(=C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5D90>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_36_Molecule_1268,-0.22000,114.144,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5CB0>,65915,,,,,,,,,,,
1269,CCCCCOCCOCCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A61F0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",18,Generation_36_Molecule_1269,0.00000,260.418,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6180>,127520,,,,,,,,,,,
1270,C=COCCCC(CC)CCCCCOCCCOCCCOCOCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5EE0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",28,Generation_36_Molecule_1270,-0.11500,402.616,<rdkit.Chem.rdchem.Mol object at 0x000001C58A695EE0>,115575,,,,,,,,,,,
1271,C=CCC(O)(O)OCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5E70>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_36_Molecule_1271,-0.22000,132.159,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A57E0>,174644,,,,,,,,,,,
1272,CC=COCCC=CCCCCCCCCCCCCCCC(C)CO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6110>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",26,Generation_36_Molecule_1272,-0.11500,366.63,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6260>,168767,,,,,,,,,,,
1273,C=COC(=C)CCCCCCOCCCCOCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5E00>,"['ReplaceBond', 'AddAtom', 'AddAtom']",22,Generation_36_Molecule_1273,Atom 1 does not have an assigned atom type!,314.46599999999995,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6030>,114529,,,,,,,,,,,
1274,O=CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A63B0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_36_Molecule_1274,0.00000,88.062,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5F50>,60492,,,,,,,,,,,
1275,CC=CCC(C)(O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6490>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_37_Molecule_1275,0.00000,130.18699999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4580>,11342,,,,,,,,,,,
1276,C=COCCCCCCCOCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A60A0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",18,Generation_37_Molecule_1276,-0.23000,256.38599999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A5FC0>,19331,,,,,,,,,,,
1277,C=CCC(C)(O)OCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6650>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_37_Molecule_1277,0.04500,130.18699999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6340>,11165,,,,,,,,,,,
1278,C=CC(C=C)CCCCCCCCCCCOCC(CC)CCCC=CCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6420>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",28,Generation_37_Molecule_1278,-0.00000,392.668,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A4430>,109421,,,,,,,,,,,
1279,C=CCC(C)(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A66C0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",8,Generation_37_Molecule_1279,0.04500,114.18799999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6570>,77576,,,,,,,,,,,
1280,O=CCCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6B20>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_37_Molecule_1280,-0.00000,88.106,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A67A0>,180987,,,,,,,,,,,
1281,CC=COCCC=CCCCCCCCCCCCCCC(C)CO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A68F0>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",25,Generation_37_Molecule_1281,-0.11500,352.603,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A69D0>,134071,,,,,,,,,,,
1282,C=CC(O)C(O)=CO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6960>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_37_Molecule_1282,-0.21000,116.116,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6A40>,139471,,,,,,,,,,,
1283,CCOC=CCCCOC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6500>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_37_Molecule_1283,-0.07000,172.26799999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6B90>,30791,,,,,,,,,,,
1284,C=CCCCCCCCOC=CC=CCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6730>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_37_Molecule_1284,-0.02500,280.452,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A65E0>,141239,,,,,,,,,,,
1285,C=COC(=C)OCCCCCCCCCCCC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6880>,"['ReplaceBond', 'AddAtom', 'AddAtom']",20,Generation_37_Molecule_1285,Atom 26 does not have an assigned atom type!,280.452,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6C70>,40111,,,,,,,,,,,
1286,C=CC(C)C(C)CCCCCCCCCCOC=CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6810>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",22,Generation_37_Molecule_1286,-0.07000,310.522,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6C00>,155411,,,,,,,,,,,
1287,CCCC=CCC(C)=CC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6EA0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_37_Molecule_1287,0.00000,166.26399999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6F10>,47317,,,,,,,,,,,
1288,COC=CCC=CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6E30>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",10,Generation_37_Molecule_1288,-0.07000,140.226,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6D50>,8947,,,,,,,,,,,
1289,CCCCCCCCCCOC(O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7140>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",15,Generation_37_Molecule_1289,Atom 35 does not have an assigned atom type!,220.309,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A3290>,119607,,,,,,,,,,,
1290,C=COCC=COCCCOCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6CE0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",18,Generation_37_Molecule_1290,-0.34500,256.342,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6F80>,41707,,,,,,,,,,,
1291,C=COCOCOCCCCCCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7300>,"['ReplaceBond', 'AddAtom', 'AddAtom']",24,Generation_37_Molecule_1291,-0.23000,342.52,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6AB0>,771,,,,,,,,,,,
1292,C=COCCCOCCC(=O)OC=CCOCOCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7220>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_37_Molecule_1292,Atom 12 does not have an assigned atom type!,302.36699999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6DC0>,159031,,,,,,,,,,,
1293,C=CCC(C)(O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7060>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",8,Generation_37_Molecule_1293,0.04500,116.16000000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7450>,170380,,,,,,,,,,,
1294,C=COCOC=CCCCCCCCCCCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A73E0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",23,Generation_37_Molecule_1294,-0.30000,324.505,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7290>,44105,,,,,,,,,,,
1295,CCCC=COC=CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A75A0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",11,Generation_37_Molecule_1295,Atom 6 does not have an assigned atom type!,156.225,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A6FF0>,38789,,,,,,,,,,,
1296,CCOC(O)(O)OCO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7610>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_37_Molecule_1296,Atom 13 does not have an assigned atom type!,138.119,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7680>,164799,,,,,,,,,,,
1297,COC(O)(O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A76F0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",7,Generation_37_Molecule_1297,Atom 14 does not have an assigned atom type!,108.093,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A74C0>,107959,,,,,,,,,,,
1298,C=C(C=O)C(C)CO,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7760>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_37_Molecule_1298,-0.00000,114.144,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A71B0>,49881,,,,,,,,,,,
1299,C=COC(CCCCC=COCCC)CCCCCCOCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A70D0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",26,Generation_37_Molecule_1299,-0.18500,368.60200000000003,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A1620>,127420,,,,,,,,,,,
1300,CC=COCCC=CC=CCCCCCCCCCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7A70>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",23,Generation_37_Molecule_1300,-0.02500,320.561,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7990>,137683,,,,,,,,,,,
1301,C=COCC=CCCCOCCCOC=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7AE0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",17,Generation_37_Molecule_1301,-0.23000,240.34300000000002,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A77D0>,60072,,,,,,,,,,,
1302,C=C(O)C(C)C(=C)C=CC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7530>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",10,Generation_37_Molecule_1302,-0.26500,138.20999999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7C30>,138025,,,,,,,,,,,
1303,C=CC=COC=CCCOCCCOC=C,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7B50>,"['ReplaceBond', 'AddAtom', 'AddAtom']",16,Generation_37_Molecule_1303,Atom 5 does not have an assigned atom type!,224.3,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7A00>,115611,,,,,,,,,,,
1304,C=C(CO)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7BC0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_37_Molecule_1304,-0.20000,88.106,<rdkit.Chem.rdchem.Mol object at 0x000001C58A6A7DF0>,179948,,,,,,,,,,,
